,ELECTION_DATE,ELECTION_NAME,CONTEST_ID,PRECINCT_NUMBER,WARD,PRIMARY_PARTY,VOTES
3184,2010-09-14 00:00:00,Mayoral Primary,,83,6,Republican,16
3185,2010-09-14 00:00:00,Mayoral Primary,,84,6,Republican,32
3186,2010-09-14 00:00:00,Mayoral Primary,,85,6,Republican,44
3187,2010-09-14 00:00:00,Mayoral Primary,,86,6,Republican,19
3188,2010-09-14 00:00:00,Mayoral Primary,,87,6,Republican,17
3189,2010-09-14 00:00:00,Mayoral Primary,,88,6,Republican,27
3190,2010-09-14 00:00:00,Mayoral Primary,,89,6,Republican,58
3191,2010-09-14 00:00:00,Mayoral Primary,,90,6,Republican,26
3192,2010-09-14 00:00:00,Mayoral Primary,,91,6,Republican,21
3193,2010-09-14 00:00:00,Mayoral Primary,,92,7,Republican,4
3194,2010-09-14 00:00:00,Mayoral Primary,,93,7,Republican,1
3195,2010-09-14 00:00:00,Mayoral Primary,,94,7,Republican,3
3196,2010-09-14 00:00:00,Mayoral Primary,,95,7,Republican,0
3197,2010-09-14 00:00:00,Mayoral Primary,,96,7,Republican,0
3198,2010-09-14 00:00:00,Mayoral Primary,,97,7,Republican,1
3199,2010-09-14 00:00:00,Mayoral Primary,,98,7,Republican,1
3200,2010-09-14 00:00:00,Mayoral Primary,,99,7,Republican,5
3201,2010-09-14 00:00:00,Mayoral Primary,,100,7,Republican,1
3202,2010-09-14 00:00:00,Mayoral Primary,,101,7,Republican,3
3203,2010-09-14 00:00:00,Mayoral Primary,,102,7,Republican,2
3204,2010-09-14 00:00:00,Mayoral Primary,,103,7,Republican,4
3205,2010-09-14 00:00:00,Mayoral Primary,,104,7,Republican,7
3206,2010-09-14 00:00:00,Mayoral Primary,,105,7,Republican,3
3207,2010-09-14 00:00:00,Mayoral Primary,,106,7,Republican,5
3208,2010-09-14 00:00:00,Mayoral Primary,,107,7,Republican,0
3209,2010-09-14 00:00:00,Mayoral Primary,,108,7,Republican,4
3210,2010-09-14 00:00:00,Mayoral Primary,,109,7,Republican,3
3211,2010-09-14 00:00:00,Mayoral Primary,,110,7,Republican,2
3212,2010-09-14 00:00:00,Mayoral Primary,,111,7,Republican,5
3213,2010-09-14 00:00:00,Mayoral Primary,,112,7,Republican,8
3214,2010-09-14 00:00:00,Mayoral Primary,,113,7,Republican,5
3215,2010-09-14 00:00:00,Mayoral Primary,,114,8,Republican,3
3216,2010-09-14 00:00:00,Mayoral Primary,,115,8,Republican,6
3217,2010-09-14 00:00:00,Mayoral Primary,,116,8,Republican,1
3218,2010-09-14 00:00:00,Mayoral Primary,,117,8,Republican,4
3219,2010-09-14 00:00:00,Mayoral Primary,,118,8,Republican,2
3220,2010-09-14 00:00:00,Mayoral Primary,,119,8,Republican,5
3221,2010-09-14 00:00:00,Mayoral Primary,,120,8,Republican,2
3222,2010-09-14 00:00:00,Mayoral Primary,,121,8,Republican,2
3223,2010-09-14 00:00:00,Mayoral Primary,,122,8,Republican,5
3224,2010-09-14 00:00:00,Mayoral Primary,,123,8,Republican,5
3225,2010-09-14 00:00:00,Mayoral Primary,,124,8,Republican,4
3226,2010-09-14 00:00:00,Mayoral Primary,,125,8,Republican,7
3227,2010-09-14 00:00:00,Mayoral Primary,,126,8,Republican,7
3228,2010-09-14 00:00:00,Mayoral Primary,,127,6,Republican,18
3229,2010-09-14 00:00:00,Mayoral Primary,,128,6,Republican,18
3230,2010-09-14 00:00:00,Mayoral Primary,,129,2,Republican,21
3231,2010-09-14 00:00:00,Mayoral Primary,,130,6,Republican,28
3232,2010-09-14 00:00:00,Mayoral Primary,,131,6,Republican,23
3233,2010-09-14 00:00:00,Mayoral Primary,,132,7,Republican,3
3234,2010-09-14 00:00:00,Mayoral Primary,,133,8,Republican,3
3235,2010-09-14 00:00:00,Mayoral Primary,,134,8,Republican,0
3236,2010-09-14 00:00:00,Mayoral Primary,,135,5,Republican,8
3237,2010-09-14 00:00:00,Mayoral Primary,,136,1,Republican,5
3238,2010-09-14 00:00:00,Mayoral Primary,,137,1,Republican,3
3239,2010-09-14 00:00:00,Mayoral Primary,,138,3,Republican,26
3240,2010-09-14 00:00:00,Mayoral Primary,,139,5,Republican,7
3241,2010-09-14 00:00:00,Mayoral Primary,,140,8,Republican,5
3242,2010-09-14 00:00:00,Mayoral Primary,,141,2,Republican,6
3243,2010-09-14 00:00:00,Mayoral Primary,,142,6,Republican,14
3244,2010-09-14 00:00:00,Mayoral Primary,,143,6,Republican,29
3245,2010-09-14 00:00:00,Mayoral Primary,,1,6,Republican,3
3246,2010-09-14 00:00:00,Mayoral Primary,,2,2,Republican,1
3247,2010-09-14 00:00:00,Mayoral Primary,,3,2,Republican,2
3248,2010-09-14 00:00:00,Mayoral Primary,,4,2,Republican,2
3249,2010-09-14 00:00:00,Mayoral Primary,,5,2,Republican,2
3250,2010-09-14 00:00:00,Mayoral Primary,,6,2,Republican,5
3251,2010-09-14 00:00:00,Mayoral Primary,,7,3,Republican,2
3252,2010-09-14 00:00:00,Mayoral Primary,,8,3,Republican,8
3253,2010-09-14 00:00:00,Mayoral Primary,,9,3,Republican,1
3254,2010-09-14 00:00:00,Mayoral Primary,,10,3,Republican,3
3255,2010-09-14 00:00:00,Mayoral Primary,,11,3,Republican,7
3256,2010-09-14 00:00:00,Mayoral Primary,,12,3,Republican,3
3257,2010-09-14 00:00:00,Mayoral Primary,,13,2,Republican,3
3258,2010-09-14 00:00:00,Mayoral Primary,,14,2,Republican,4
3259,2010-09-14 00:00:00,Mayoral Primary,,15,2,Republican,0
3260,2010-09-14 00:00:00,Mayoral Primary,,16,2,Republican,0
3261,2010-09-14 00:00:00,Mayoral Primary,,17,2,Republican,5
3262,2010-09-14 00:00:00,Mayoral Primary,,18,2,Republican,2
3263,2010-09-14 00:00:00,Mayoral Primary,,19,5,Republican,2
3264,2010-09-14 00:00:00,Mayoral Primary,,20,1,Republican,0
3265,2010-09-14 00:00:00,Mayoral Primary,,21,2,Republican,2
3266,2010-09-14 00:00:00,Mayoral Primary,,22,1,Republican,6
3267,2010-09-14 00:00:00,Mayoral Primary,,23,1,Republican,2
3268,2010-09-14 00:00:00,Mayoral Primary,,24,1,Republican,2
3269,2010-09-14 00:00:00,Mayoral Primary,,25,1,Republican,2
3270,2010-09-14 00:00:00,Mayoral Primary,,26,3,Republican,4
3271,2010-09-14 00:00:00,Mayoral Primary,,27,3,Republican,3
3272,2010-09-14 00:00:00,Mayoral Primary,,28,3,Republican,6
3273,2010-09-14 00:00:00,Mayoral Primary,,29,3,Republican,3
3274,2010-09-14 00:00:00,Mayoral Primary,,30,3,Republican,3
3275,2010-09-14 00:00:00,Mayoral Primary,,31,3,Republican,4
3276,2010-09-14 00:00:00,Mayoral Primary,,32,3,Republican,4
3277,2010-09-14 00:00:00,Mayoral Primary,,33,3,Republican,0
3278,2010-09-14 00:00:00,Mayoral Primary,,34,3,Republican,1
3279,2010-09-14 00:00:00,Mayoral Primary,,35,1,Republican,3
3280,2010-09-14 00:00:00,Mayoral Primary,,36,1,Republican,2
3281,2010-09-14 00:00:00,Mayoral Primary,,37,1,Republican,0
3282,2010-09-14 00:00:00,Mayoral Primary,,38,1,Republican,4
3283,2010-09-14 00:00:00,Mayoral Primary,,39,1,Republican,1
3284,2010-09-14 00:00:00,Mayoral Primary,,40,1,Republican,3
3285,2010-09-14 00:00:00,Mayoral Primary,,41,1,Republican,1
3286,2010-09-14 00:00:00,Mayoral Primary,,42,1,Republican,2
3287,2010-09-14 00:00:00,Mayoral Primary,,43,1,Republican,2
3288,2010-09-14 00:00:00,Mayoral Primary,,44,5,Republican,0
3289,2010-09-14 00:00:00,Mayoral Primary,,45,4,Republican,2
3290,2010-09-14 00:00:00,Mayoral Primary,,46,4,Republican,0
3291,2010-09-14 00:00:00,Mayoral Primary,,47,4,Republican,1
3292,2010-09-14 00:00:00,Mayoral Primary,,48,4,Republican,3
3293,2010-09-14 00:00:00,Mayoral Primary,,49,4,Republican,1
3294,2010-09-14 00:00:00,Mayoral Primary,,50,3,Republican,1
3295,2010-09-14 00:00:00,Mayoral Primary,,51,4,Republican,8
3296,2010-09-14 00:00:00,Mayoral Primary,,52,4,Republican,2
3297,2010-09-14 00:00:00,Mayoral Primary,,53,4,Republican,1
3298,2010-09-14 00:00:00,Mayoral Primary,,54,4,Republican,8
3299,2010-09-14 00:00:00,Mayoral Primary,,55,4,Republican,1
3300,2010-09-14 00:00:00,Mayoral Primary,,56,4,Republican,0
3301,2010-09-14 00:00:00,Mayoral Primary,,57,4,Republican,1
3302,2010-09-14 00:00:00,Mayoral Primary,,58,4,Republican,0
3303,2010-09-14 00:00:00,Mayoral Primary,,59,4,Republican,7
3304,2010-09-14 00:00:00,Mayoral Primary,,60,4,Republican,0
3305,2010-09-14 00:00:00,Mayoral Primary,,61,4,Republican,2
3306,2010-09-14 00:00:00,Mayoral Primary,,62,4,Republican,1
3307,2010-09-14 00:00:00,Mayoral Primary,,63,4,Republican,2
3308,2010-09-14 00:00:00,Mayoral Primary,,64,4,Republican,2
3309,2010-09-14 00:00:00,Mayoral Primary,,65,4,Republican,0
3310,2010-09-14 00:00:00,Mayoral Primary,,66,5,Republican,0
3311,2010-09-14 00:00:00,Mayoral Primary,,67,5,Republican,4
3312,2010-09-14 00:00:00,Mayoral Primary,,68,5,Republican,2
3313,2010-09-14 00:00:00,Mayoral Primary,,69,5,Republican,2
3314,2010-09-14 00:00:00,Mayoral Primary,,70,5,Republican,1
3315,2010-09-14 00:00:00,Mayoral Primary,,71,5,Republican,2
3316,2010-09-14 00:00:00,Mayoral Primary,,72,5,Republican,1
3317,2010-09-14 00:00:00,Mayoral Primary,,73,5,Republican,0
3318,2010-09-14 00:00:00,Mayoral Primary,,74,5,Republican,2
3319,2010-09-14 00:00:00,Mayoral Primary,,75,5,Republican,1
3320,2010-09-14 00:00:00,Mayoral Primary,,76,5,Republican,0
3321,2010-09-14 00:00:00,Mayoral Primary,,77,5,Republican,0
3322,2010-09-14 00:00:00,Mayoral Primary,,78,5,Republican,1
3323,2010-09-14 00:00:00,Mayoral Primary,,79,5,Republican,1
3324,2010-09-14 00:00:00,Mayoral Primary,,80,7,Republican,2
3325,2010-09-14 00:00:00,Mayoral Primary,,81,6,Republican,6
3326,2010-09-14 00:00:00,Mayoral Primary,,82,6,Republican,1
3327,2010-09-14 00:00:00,Mayoral Primary,,83,6,Republican,3
3328,2010-09-14 00:00:00,Mayoral Primary,,84,6,Republican,1
3329,2010-09-14 00:00:00,Mayoral Primary,,85,6,Republican,8
3330,2010-09-14 00:00:00,Mayoral Primary,,86,6,Republican,2
3331,2010-09-14 00:00:00,Mayoral Primary,,87,6,Republican,3
3332,2010-09-14 00:00:00,Mayoral Primary,,88,6,Republican,4
3333,2010-09-14 00:00:00,Mayoral Primary,,89,6,Republican,6
3334,2010-09-14 00:00:00,Mayoral Primary,,90,6,Republican,4
3335,2010-09-14 00:00:00,Mayoral Primary,,91,6,Republican,4
3336,2010-09-14 00:00:00,Mayoral Primary,,92,7,Republican,0
3337,2010-09-14 00:00:00,Mayoral Primary,,93,7,Republican,1
3338,2010-09-14 00:00:00,Mayoral Primary,,94,7,Republican,1
3339,2010-09-14 00:00:00,Mayoral Primary,,95,7,Republican,0
3340,2010-09-14 00:00:00,Mayoral Primary,,96,7,Republican,1
3341,2010-09-14 00:00:00,Mayoral Primary,,97,7,Republican,0
3342,2010-09-14 00:00:00,Mayoral Primary,,98,7,Republican,1
3343,2010-09-14 00:00:00,Mayoral Primary,,99,7,Republican,1
3344,2010-09-14 00:00:00,Mayoral Primary,,100,7,Republican,0
3345,2010-09-14 00:00:00,Mayoral Primary,,101,7,Republican,1
3346,2010-09-14 00:00:00,Mayoral Primary,,102,7,Republican,0
3347,2010-09-14 00:00:00,Mayoral Primary,,103,7,Republican,0
3348,2010-09-14 00:00:00,Mayoral Primary,,104,7,Republican,0
3349,2010-09-14 00:00:00,Mayoral Primary,,105,7,Republican,1
3350,2010-09-14 00:00:00,Mayoral Primary,,106,7,Republican,2
3351,2010-09-14 00:00:00,Mayoral Primary,,107,7,Republican,1
3352,2010-09-14 00:00:00,Mayoral Primary,,108,7,Republican,4
3353,2010-09-14 00:00:00,Mayoral Primary,,109,7,Republican,2
3354,2010-09-14 00:00:00,Mayoral Primary,,110,7,Republican,0
3355,2010-09-14 00:00:00,Mayoral Primary,,111,7,Republican,3
3356,2010-09-14 00:00:00,Mayoral Primary,,112,7,Republican,0
3357,2010-09-14 00:00:00,Mayoral Primary,,113,7,Republican,1
3358,2010-09-14 00:00:00,Mayoral Primary,,114,8,Republican,3
3359,2010-09-14 00:00:00,Mayoral Primary,,115,8,Republican,2
3360,2010-09-14 00:00:00,Mayoral Primary,,116,8,Republican,2
3361,2010-09-14 00:00:00,Mayoral Primary,,117,8,Republican,1
3362,2010-09-14 00:00:00,Mayoral Primary,,118,8,Republican,2
3363,2010-09-14 00:00:00,Mayoral Primary,,119,8,Republican,0
3364,2010-09-14 00:00:00,Mayoral Primary,,120,8,Republican,1
3365,2010-09-14 00:00:00,Mayoral Primary,,121,8,Republican,1
3366,2010-09-14 00:00:00,Mayoral Primary,,122,8,Republican,0
3367,2010-09-14 00:00:00,Mayoral Primary,,123,8,Republican,0
3368,2010-09-14 00:00:00,Mayoral Primary,,124,8,Republican,2
3369,2010-09-14 00:00:00,Mayoral Primary,,125,8,Republican,0
3370,2010-09-14 00:00:00,Mayoral Primary,,126,8,Republican,2
3371,2010-09-14 00:00:00,Mayoral Primary,,127,6,Republican,6
3372,2010-09-14 00:00:00,Mayoral Primary,,128,6,Republican,0
3373,2010-09-14 00:00:00,Mayoral Primary,,129,2,Republican,2
3374,2010-09-14 00:00:00,Mayoral Primary,,130,6,Republican,1
3375,2010-09-14 00:00:00,Mayoral Primary,,131,6,Republican,1
3376,2010-09-14 00:00:00,Mayoral Primary,,132,7,Republican,1
3377,2010-09-14 00:00:00,Mayoral Primary,,133,8,Republican,0
3378,2010-09-14 00:00:00,Mayoral Primary,,134,8,Republican,1
3379,2010-09-14 00:00:00,Mayoral Primary,,135,5,Republican,1
3380,2010-09-14 00:00:00,Mayoral Primary,,136,1,Republican,1
3381,2010-09-14 00:00:00,Mayoral Primary,,137,1,Republican,0
3382,2010-09-14 00:00:00,Mayoral Primary,,138,3,Republican,2
3383,2010-09-14 00:00:00,Mayoral Primary,,139,5,Republican,2
3384,2010-09-14 00:00:00,Mayoral Primary,,140,8,Republican,2
3385,2010-09-14 00:00:00,Mayoral Primary,,141,2,Republican,2
3386,2010-09-14 00:00:00,Mayoral Primary,,142,6,Republican,1
3387,2010-09-14 00:00:00,Mayoral Primary,,143,6,Republican,3
3388,2010-09-14 00:00:00,Mayoral Primary,,1,6,Republican,0
3389,2010-09-14 00:00:00,Mayoral Primary,,2,2,Republican,0
3390,2010-09-14 00:00:00,Mayoral Primary,,3,2,Republican,0
3391,2010-09-14 00:00:00,Mayoral Primary,,4,2,Republican,0
3392,2010-09-14 00:00:00,Mayoral Primary,,5,2,Republican,0
3393,2010-09-14 00:00:00,Mayoral Primary,,6,2,Republican,0
3394,2010-09-14 00:00:00,Mayoral Primary,,7,3,Republican,0
3395,2010-09-14 00:00:00,Mayoral Primary,,8,3,Republican,0
3396,2010-09-14 00:00:00,Mayoral Primary,,9,3,Republican,0
3397,2010-09-14 00:00:00,Mayoral Primary,,10,3,Republican,0
3398,2010-09-14 00:00:00,Mayoral Primary,,11,3,Republican,0
3399,2010-09-14 00:00:00,Mayoral Primary,,12,3,Republican,0
3400,2010-09-14 00:00:00,Mayoral Primary,,13,2,Republican,0
3401,2010-09-14 00:00:00,Mayoral Primary,,14,2,Republican,0
3402,2010-09-14 00:00:00,Mayoral Primary,,15,2,Republican,0
3403,2010-09-14 00:00:00,Mayoral Primary,,16,2,Republican,0
3404,2010-09-14 00:00:00,Mayoral Primary,,17,2,Republican,0
3405,2010-09-14 00:00:00,Mayoral Primary,,18,2,Republican,0
3406,2010-09-14 00:00:00,Mayoral Primary,,19,5,Republican,0
3407,2010-09-14 00:00:00,Mayoral Primary,,20,1,Republican,0
3408,2010-09-14 00:00:00,Mayoral Primary,,21,2,Republican,0
3409,2010-09-14 00:00:00,Mayoral Primary,,22,1,Republican,0
3410,2010-09-14 00:00:00,Mayoral Primary,,23,1,Republican,0
3411,2010-09-14 00:00:00,Mayoral Primary,,24,1,Republican,0
3412,2010-09-14 00:00:00,Mayoral Primary,,25,1,Republican,0
3413,2010-09-14 00:00:00,Mayoral Primary,,26,3,Republican,0
3414,2010-09-14 00:00:00,Mayoral Primary,,27,3,Republican,0
3415,2010-09-14 00:00:00,Mayoral Primary,,28,3,Republican,0
3416,2010-09-14 00:00:00,Mayoral Primary,,29,3,Republican,0
3417,2010-09-14 00:00:00,Mayoral Primary,,30,3,Republican,0
3418,2010-09-14 00:00:00,Mayoral Primary,,31,3,Republican,0
3419,2010-09-14 00:00:00,Mayoral Primary,,32,3,Republican,0
3420,2010-09-14 00:00:00,Mayoral Primary,,33,3,Republican,0
3421,2010-09-14 00:00:00,Mayoral Primary,,34,3,Republican,0
3422,2010-09-14 00:00:00,Mayoral Primary,,35,1,Republican,0
3423,2010-09-14 00:00:00,Mayoral Primary,,36,1,Republican,0
3424,2010-09-14 00:00:00,Mayoral Primary,,37,1,Republican,0
3425,2010-09-14 00:00:00,Mayoral Primary,,38,1,Republican,0
3426,2010-09-14 00:00:00,Mayoral Primary,,39,1,Republican,0
3427,2010-09-14 00:00:00,Mayoral Primary,,40,1,Republican,0
3428,2010-09-14 00:00:00,Mayoral Primary,,41,1,Republican,0
3429,2010-09-14 00:00:00,Mayoral Primary,,42,1,Republican,0
3430,2010-09-14 00:00:00,Mayoral Primary,,43,1,Republican,0
3431,2010-09-14 00:00:00,Mayoral Primary,,44,5,Republican,0
3432,2010-09-14 00:00:00,Mayoral Primary,,45,4,Republican,0
3433,2010-09-14 00:00:00,Mayoral Primary,,46,4,Republican,0
3434,2010-09-14 00:00:00,Mayoral Primary,,47,4,Republican,0
3435,2010-09-14 00:00:00,Mayoral Primary,,48,4,Republican,0
3436,2010-09-14 00:00:00,Mayoral Primary,,49,4,Republican,0
3437,2010-09-14 00:00:00,Mayoral Primary,,50,3,Republican,0
3438,2010-09-14 00:00:00,Mayoral Primary,,51,4,Republican,0
3439,2010-09-14 00:00:00,Mayoral Primary,,52,4,Republican,0
3440,2010-09-14 00:00:00,Mayoral Primary,,53,4,Republican,0
3441,2010-09-14 00:00:00,Mayoral Primary,,54,4,Republican,0
3442,2010-09-14 00:00:00,Mayoral Primary,,55,4,Republican,0
3443,2010-09-14 00:00:00,Mayoral Primary,,56,4,Republican,0
3444,2010-09-14 00:00:00,Mayoral Primary,,57,4,Republican,0
3445,2010-09-14 00:00:00,Mayoral Primary,,58,4,Republican,0
3446,2010-09-14 00:00:00,Mayoral Primary,,59,4,Republican,0
3447,2010-09-14 00:00:00,Mayoral Primary,,60,4,Republican,0
3448,2010-09-14 00:00:00,Mayoral Primary,,61,4,Republican,0
3449,2010-09-14 00:00:00,Mayoral Primary,,62,4,Republican,0
3450,2010-09-14 00:00:00,Mayoral Primary,,63,4,Republican,0
3451,2010-09-14 00:00:00,Mayoral Primary,,64,4,Republican,0
3452,2010-09-14 00:00:00,Mayoral Primary,,65,4,Republican,0
3453,2010-09-14 00:00:00,Mayoral Primary,,66,5,Republican,0
3454,2010-09-14 00:00:00,Mayoral Primary,,67,5,Republican,0
3455,2010-09-14 00:00:00,Mayoral Primary,,68,5,Republican,0
3456,2010-09-14 00:00:00,Mayoral Primary,,69,5,Republican,0
3457,2010-09-14 00:00:00,Mayoral Primary,,70,5,Republican,0
3458,2010-09-14 00:00:00,Mayoral Primary,,71,5,Republican,0
3459,2010-09-14 00:00:00,Mayoral Primary,,72,5,Republican,0
3460,2010-09-14 00:00:00,Mayoral Primary,,73,5,Republican,0
3461,2010-09-14 00:00:00,Mayoral Primary,,74,5,Republican,0
3462,2010-09-14 00:00:00,Mayoral Primary,,75,5,Republican,0
3463,2010-09-14 00:00:00,Mayoral Primary,,76,5,Republican,0
3464,2010-09-14 00:00:00,Mayoral Primary,,77,5,Republican,0
3465,2010-09-14 00:00:00,Mayoral Primary,,78,5,Republican,0
3466,2010-09-14 00:00:00,Mayoral Primary,,79,5,Republican,0
3467,2010-09-14 00:00:00,Mayoral Primary,,80,7,Republican,0
3468,2010-09-14 00:00:00,Mayoral Primary,,81,6,Republican,0
3469,2010-09-14 00:00:00,Mayoral Primary,,82,6,Republican,0
3470,2010-09-14 00:00:00,Mayoral Primary,,83,6,Republican,0
3471,2010-09-14 00:00:00,Mayoral Primary,,84,6,Republican,0
3472,2010-09-14 00:00:00,Mayoral Primary,,85,6,Republican,0
3473,2010-09-14 00:00:00,Mayoral Primary,,86,6,Republican,0
3474,2010-09-14 00:00:00,Mayoral Primary,,87,6,Republican,0
3475,2010-09-14 00:00:00,Mayoral Primary,,88,6,Republican,0
3476,2010-09-14 00:00:00,Mayoral Primary,,89,6,Republican,0
3477,2010-09-14 00:00:00,Mayoral Primary,,90,6,Republican,0
3478,2010-09-14 00:00:00,Mayoral Primary,,91,6,Republican,0
3479,2010-09-14 00:00:00,Mayoral Primary,,92,7,Republican,0
3480,2010-09-14 00:00:00,Mayoral Primary,,93,7,Republican,0
3481,2010-09-14 00:00:00,Mayoral Primary,,94,7,Republican,0
3482,2010-09-14 00:00:00,Mayoral Primary,,95,7,Republican,0
3483,2010-09-14 00:00:00,Mayoral Primary,,96,7,Republican,0
3484,2010-09-14 00:00:00,Mayoral Primary,,97,7,Republican,0
3485,2010-09-14 00:00:00,Mayoral Primary,,98,7,Republican,0
3486,2010-09-14 00:00:00,Mayoral Primary,,99,7,Republican,0
3487,2010-09-14 00:00:00,Mayoral Primary,,100,7,Republican,0
3488,2010-09-14 00:00:00,Mayoral Primary,,101,7,Republican,0
3489,2010-09-14 00:00:00,Mayoral Primary,,102,7,Republican,0
3490,2010-09-14 00:00:00,Mayoral Primary,,103,7,Republican,0
3491,2010-09-14 00:00:00,Mayoral Primary,,104,7,Republican,0
3492,2010-09-14 00:00:00,Mayoral Primary,,105,7,Republican,0
3493,2010-09-14 00:00:00,Mayoral Primary,,106,7,Republican,0
3494,2010-09-14 00:00:00,Mayoral Primary,,107,7,Republican,0
3495,2010-09-14 00:00:00,Mayoral Primary,,108,7,Republican,0
3496,2010-09-14 00:00:00,Mayoral Primary,,109,7,Republican,0
3497,2010-09-14 00:00:00,Mayoral Primary,,110,7,Republican,0
3498,2010-09-14 00:00:00,Mayoral Primary,,111,7,Republican,0
3499,2010-09-14 00:00:00,Mayoral Primary,,112,7,Republican,0
3500,2010-09-14 00:00:00,Mayoral Primary,,113,7,Republican,0
3501,2010-09-14 00:00:00,Mayoral Primary,,114,8,Republican,0
3502,2010-09-14 00:00:00,Mayoral Primary,,115,8,Republican,0
3503,2010-09-14 00:00:00,Mayoral Primary,,116,8,Republican,0
3504,2010-09-14 00:00:00,Mayoral Primary,,117,8,Republican,0
3505,2010-09-14 00:00:00,Mayoral Primary,,118,8,Republican,0
3506,2010-09-14 00:00:00,Mayoral Primary,,119,8,Republican,0
3507,2010-09-14 00:00:00,Mayoral Primary,,120,8,Republican,0
3508,2010-09-14 00:00:00,Mayoral Primary,,121,8,Republican,0
3509,2010-09-14 00:00:00,Mayoral Primary,,122,8,Republican,0
3510,2010-09-14 00:00:00,Mayoral Primary,,123,8,Republican,0
3511,2010-09-14 00:00:00,Mayoral Primary,,124,8,Republican,0
3512,2010-09-14 00:00:00,Mayoral Primary,,125,8,Republican,0
3513,2010-09-14 00:00:00,Mayoral Primary,,126,8,Republican,0
3514,2010-09-14 00:00:00,Mayoral Primary,,127,6,Republican,0
3515,2010-09-14 00:00:00,Mayoral Primary,,128,6,Republican,0
3516,2010-09-14 00:00:00,Mayoral Primary,,129,2,Republican,0
3517,2010-09-14 00:00:00,Mayoral Primary,,130,6,Republican,0
3518,2010-09-14 00:00:00,Mayoral Primary,,131,6,Republican,0
3519,2010-09-14 00:00:00,Mayoral Primary,,132,7,Republican,0
3520,2010-09-14 00:00:00,Mayoral Primary,,133,8,Republican,0
3521,2010-09-14 00:00:00,Mayoral Primary,,134,8,Republican,0
3522,2010-09-14 00:00:00,Mayoral Primary,,135,5,Republican,0
3523,2010-09-14 00:00:00,Mayoral Primary,,136,1,Republican,0
3524,2010-09-14 00:00:00,Mayoral Primary,,137,1,Republican,0
3525,2010-09-14 00:00:00,Mayoral Primary,,138,3,Republican,0
3526,2010-09-14 00:00:00,Mayoral Primary,,139,5,Republican,0
3527,2010-09-14 00:00:00,Mayoral Primary,,140,8,Republican,0
3528,2010-09-14 00:00:00,Mayoral Primary,,141,2,Republican,0
3529,2010-09-14 00:00:00,Mayoral Primary,,142,6,Republican,0
3530,2010-09-14 00:00:00,Mayoral Primary,,143,6,Republican,0
3531,2010-09-14 00:00:00,Mayoral Primary,,1,6,Republican,6
3532,2010-09-14 00:00:00,Mayoral Primary,,2,2,Republican,6
3533,2010-09-14 00:00:00,Mayoral Primary,,3,2,Republican,21
3534,2010-09-14 00:00:00,Mayoral Primary,,4,2,Republican,26
3535,2010-09-14 00:00:00,Mayoral Primary,,5,2,Republican,20
3536,2010-09-14 00:00:00,Mayoral Primary,,6,2,Republican,37
3537,2010-09-14 00:00:00,Mayoral Primary,,7,3,Republican,16
3538,2010-09-14 00:00:00,Mayoral Primary,,8,3,Republican,57
3539,2010-09-14 00:00:00,Mayoral Primary,,9,3,Republican,27
3540,2010-09-14 00:00:00,Mayoral Primary,,10,3,Republican,29
3541,2010-09-14 00:00:00,Mayoral Primary,,11,3,Republican,31
3542,2010-09-14 00:00:00,Mayoral Primary,,12,3,Republican,13
3543,2010-09-14 00:00:00,Mayoral Primary,,13,2,Republican,28
3544,2010-09-14 00:00:00,Mayoral Primary,,14,2,Republican,13
3545,2010-09-14 00:00:00,Mayoral Primary,,15,2,Republican,10
